image_file,main_categories,sub_categories
IMG_20180724_121345_jpg.rf.7f6c925dfb966a909d36886cf7c873e9.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180719_143326_jpg.rf.7f3dc3a9645bdefa8cfa1de995ebb8f5.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_030140_jpg.rf.84d811a9977d5263c9df678352cdbd4e.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_609_jpg.rf.85a3c849a7836dd32b88463a56c68937.jpg,Public Cleanliness & Public Property Damage,Vandalism
2706185060224375126_jpg.rf.85d20eceda57da0aa817c3688357679b.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180721_091400_jpg.rf.7f6057b76742f417bc10ee4a0abe4a5d.jpg,Public Cleanliness & Public Property Damage,Vandalism
2764744975785238281_jpg.rf.84e801b248db09d35c998e2dab38281d.jpg,Public Cleanliness & Public Property Damage,Vandalism
2706898071310546837_jpg.rf.860abe4a1c129f7a3c87c65b8a01b756.jpg,Public Cleanliness & Public Property Damage,Vandalism
2754135394467800246_jpg.rf.860e26602889f956611f119f45687162.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003810-166_jpg.rf.85bb0e804d0fe276ce42aadb9b4fa978.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180810_093312_jpg.rf.862ef72673e3a89d26799f3c765710b9.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_0207_JPG_jpg.rf.8562c1d0633e7ae65d50f3a1a31ac180.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_832_jpg.rf.86d8733b3c587231d4f8ad2e23474fb6.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003754-596_jpg.rf.864800270abbe0741eba6072c3bdee87.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180713_111439_jpg.rf.86bce66d738c7f880418462488f972d7.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180725_120143_jpg.rf.869a17748fb1db9d090e67e10b44e06b.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-59-_jpg.rf.864152d39a5434eb6b01967efa26f521.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_474_jpg.rf.8685a049d219e501e8c71bc3558cf6f7.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180714_103033_jpg.rf.86dace0fc29c6bf5409e774c98f90fb3.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180720_142141_jpg.rf.874ce604d485667325dd212cc5abdabf.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_122345_jpg.rf.86ea59282f06d40edd8fb15ff8ba27f4.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003802-666_jpg.rf.7f8ab15437939d00196d7870b03457c1.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_364_jpg.rf.86912c0505f7cab1b871dc6767ef6321.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_122546_jpg.rf.874d9febe07f20540a4937a7a3373749.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180721_090222_jpg.rf.87dfc6b025e9090f40a42e62f80e5b8e.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-20-_jpg.rf.87dfc2ec0c52af17c428110da1d5aef9.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180726_122706_jpg.rf.7f82f388ca086aaa5d6b38ca27aaad66.jpg,Public Cleanliness & Public Property Damage,Vandalism
2738694573541192199_jpg.rf.87b971872215d59cea83a489fa57db86.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_122525_jpg.rf.880e0f71bed0705ed28d838066ef0293.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_254_jpg.rf.87a129c28150f9920ba8beacd0033b61.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_315_jpg.rf.8849069ce15985dd96f08f99287bc5a6.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003806-310_jpg.rf.882dbf7277c5d1e35376596cb8e20168.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_650_jpg.rf.893b79c260fce674e300e3de9492c005.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776693202566891156_jpg.rf.88fe695fb10f74b99cae90097c62d6a8.jpg,Public Cleanliness & Public Property Damage,Vandalism
2755415303253999306_jpg.rf.8889ecea68426c2fdedfa8526ae02494.jpg,Public Cleanliness & Public Property Damage,Vandalism
2692476098243060272_jpg.rf.8991b0f72ef7888cbc6c0b8d02116fd6.jpg,Public Cleanliness & Public Property Damage,Vandalism
jembatan-tunggulmas-jadi-ajang-vandalisme-setelah-3-bulan-di-bgue_jpg.rf.88a369224832e640bc6f38e1c8cb3a4d.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180811_083542_jpg.rf.87eb0d18c8110739d445a46da2e38e20.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_122049_jpg.rf.889d9c09f4b7be89ebab501c19c8a3cb.jpg,Public Cleanliness & Public Property Damage,Vandalism
2755415529268202484_jpg.rf.89da1b7518584b4d77281b65c08affb0.jpg,Public Cleanliness & Public Property Damage,Vandalism
2764866057129198308_jpg.rf.890f9de29a56b343039e2290e9b85fda.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_568_jpg.rf.8aa1f99464aa86ec9f199e7cd31cff6a.jpg,Public Cleanliness & Public Property Damage,Vandalism
2698988857684166289_jpg.rf.89cb9f122ba55ce97ad68bbb3f98c474.jpg,Public Cleanliness & Public Property Damage,Vandalism
2703411598264276521_jpg.rf.8a88091e87bc6d9713fb009441d3bbc5.jpg,Public Cleanliness & Public Property Damage,Vandalism
2755888952609556692_jpg.rf.8c2f4cbf984184cc890b07b9eb6ee381.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776724610302961129_jpg.rf.8c874b8616dc23b6e795d6f4fcacb6c2.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776566136018251495_jpg.rf.8b508580a5fcdb454274aea9c9f36f43.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180721_090527_jpg.rf.8c2961e270c2de953d7f69782ae6865a.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_122641_jpg.rf.8a789cb3390fea4f115add36fc0ac19b.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_124233_jpg.rf.8c7e35c3efd12de66bcb4d3079870ecc.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776723668077780314_jpg.rf.8cfa7639016ddc6a341dc4e4a975a669.jpg,Public Cleanliness & Public Property Damage,Vandalism
2760986582645788732_jpg.rf.8bfd17c228c3f1987b33e95c29c13f65.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776596761416153173_jpg.rf.8baf60b218763fea5bc1f3aafbd83ce2.jpg,Public Cleanliness & Public Property Damage,Vandalism
2743660646781627105_jpg.rf.8be61e50f90e5e09523f2ba33dc4e664.jpg,Public Cleanliness & Public Property Damage,Vandalism
2700283033464313579_jpg.rf.8ce8e43839fa78615eef0a2089d9359c.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776555553537649778_jpg.rf.896537941f6e072a83ba135a1645926e.jpg,Public Cleanliness & Public Property Damage,Vandalism
2775433694313763895_jpg.rf.8cdd944abc0722edd21286c106fc2737.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180811_083912_jpg.rf.8d8b26296799125afc70edb7e49bcdcc.jpg,Public Cleanliness & Public Property Damage,Vandalism
2719172737081984051_jpg.rf.8d1f037ce3dafbeb222d96810b61c187.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_031126_jpg.rf.8d5b08eda5120ea56f25b2a231d741df.jpg,Public Cleanliness & Public Property Damage,Vandalism
aksi-vandalisme-terjadi-di-unimen-rektor-bertindak-jdu_jpg.rf.8dadeb680e689f1a5ec605e7a0826a8d.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_120932_jpg.rf.8d3b878aa8c804dbb5d16c76c9ce69cb.jpg,Public Cleanliness & Public Property Damage,Vandalism
2703147669955645211_jpg.rf.8d38db78a0ed73f8274dea1e3129d7ef.jpg,Public Cleanliness & Public Property Damage,Vandalism
2754047678947224056_jpg.rf.8e681aeb2cc1dac88441449366fe80ad.jpg,Public Cleanliness & Public Property Damage,Vandalism
2703468106561442601_jpg.rf.8dbeb352407e52311fc59c9ded21327c.jpg,Public Cleanliness & Public Property Damage,Vandalism
2700644468418552499_jpg.rf.8f2b58dcd4a39adce47f2938dbc0dd79.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_392_jpg.rf.8e8ca98aeb4692830f3c5ed0af4034bb.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180720_124153_jpg.rf.8e6c15c91694ace14affd4e552801661.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180810_091648_jpg.rf.8e0360771a6572a8089873850958ae25.jpg,Public Cleanliness & Public Property Damage,Vandalism
2691746243117420676_jpg.rf.8d25ce0f07089dca4307f5bdd82d0f05.jpg,Public Cleanliness & Public Property Damage,Vandalism
2777020449613017902_jpg.rf.8ea4fac1ab06d25063a2415929066b09.jpg,Public Cleanliness & Public Property Damage,Vandalism
2755133160787341310_jpg.rf.8ede7d428f1b2c5885e9ff7d958041da.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180719_125308_jpg.rf.8f8773424e6b26919b55e67b4370bb37.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180719_124953_jpg.rf.8f350254aaf6e8aec77af277a3651ee8.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_124810_jpg.rf.8efc6112373a2c9ecbc246060f8f1c3a.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_032130_jpg.rf.8f89809fd6e71de0710b92ba32c0e575.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180726_122552_jpg.rf.8f91f957b4f5a81ddacad503a9f8a526.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180811_083925_jpg.rf.8fd56ac4d57dd72093e13e1381459914.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180719_143034_jpg.rf.8fb615b8229a646d477d41903dec9c18.jpg,Public Cleanliness & Public Property Damage,Vandalism
2705061017881417341_jpg.rf.90143ceafe920b4935d81fe1446b73d6.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-97-_jpg.rf.907ba84e3dbe6202c532df3751f09bf6.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776593979653671828_jpg.rf.901e58a959f5d3298f01e36010657450.jpg,Public Cleanliness & Public Property Damage,Vandalism
2765620728977983443_jpg.rf.9027f3fbbbf9127e459208be3f46a870.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180713_104848_jpg.rf.907f933ab098e532f1cc0481359a261c.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_123733_jpg.rf.9098c4386b79e1e3aa7ccc2ac062404b.jpg,Public Cleanliness & Public Property Damage,Vandalism
2692680895598820943_jpg.rf.90f81b0dd399212c7aefe08f12adc1a7.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003802-784_jpg.rf.912d8761e55f5f89b912a8c12079f018.jpg,Public Cleanliness & Public Property Damage,Vandalism
2733020551772048752_jpg.rf.91301065ba49074cc2f87f21fa613d27.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_122241_jpg.rf.90a98cef03b77b77ef41441110a88ffd.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_122650_jpg.rf.805d355eceeb0ac2f6760edb0892db6c.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_021612_jpg.rf.91b48fc1af8297799fcc7279aebc3b45.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_121657_jpg.rf.91764cfb1ff332b4dc3a7f1b729a9984.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_136_jpg.rf.9097fc012d33505b2c4dd4edfd5b6e43.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180721_090845_jpg.rf.91388339a42ebe0581815d91ce6a8128.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180719_124029_jpg.rf.901a94638520a13021701799db9b63c9.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776668554385623567_jpg.rf.80ae3ad920f51f2dee5050762111437a.jpg,Public Cleanliness & Public Property Damage,Vandalism
2766117343848357950_jpg.rf.806c0e4272a667853fb91ac99382b3e0.jpg,Public Cleanliness & Public Property Damage,Vandalism
2770853213227168180_jpg.rf.9178f1d5aec9a82236c93a29434acaa9.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_150941_jpg.rf.91ba1fec9cd1d1945efde2dc9be154b4.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_145515_jpg.rf.917f5b330e9295df9a3b5d9141a299bc.jpg,Public Cleanliness & Public Property Damage,Vandalism
2706185060224375126_jpg.rf.8039d1b57c969622f1ff3acde9259409.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_543_jpg.rf.920d675e1e2cbc2598c1095949f68ec6.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776633517451709480_jpg.rf.92000190f40571031aeb49cbd427f1ab.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_032301_jpg.rf.923b08edda9772c55e97ba84f14fb00c.jpg,Public Cleanliness & Public Property Damage,Vandalism
2754047678947224056_jpg.rf.9293ba76d2828ce7abfe3a91b833bcd2.jpg,Public Cleanliness & Public Property Damage,Vandalism
2753954606108201329_jpg.rf.92bcb44fb8fcf5197cb8fb46c2e3bee6.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_503_jpg.rf.921f5a63e30d110e3bfcfde02e3d18d9.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180726_123154_jpg.rf.92c4737034f6443a4ae32a02ea20acf9.jpg,Public Cleanliness & Public Property Damage,Vandalism
2705952928709936707_jpg.rf.92da98892cc0cbd950d031e0acd27fb8.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_134_jpg.rf.92db91d9db36784203c9fdf9269ac4c5.jpg,Public Cleanliness & Public Property Damage,Vandalism
2754493165194837592_jpg.rf.925d5bff9ef05738570b0fd9565bcb4e.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180725_122102_jpg.rf.804505e07ffd5d3010df113efbf7b302.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-12-_jpg.rf.9288863aecdb75313ac0a95f903719ee.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_122314_jpg.rf.936a3f8aa7a01e5828c810d5158e649e.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_022658_jpg.rf.937b6c9bf0b56168b8a09139dc91d1b5.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180720_143255_jpg.rf.92b82532059b8945b7a728e325b025d6.jpg,Public Cleanliness & Public Property Damage,Vandalism
2775457468357912290_jpg.rf.92ee59f40de5692b613492851353de3a.jpg,Public Cleanliness & Public Property Damage,Vandalism
2775443534963988719_jpg.rf.7fe5748b85566e430b12483d7fdf46c0.jpg,Public Cleanliness & Public Property Damage,Vandalism
2754005607091678203_jpg.rf.7feb53b38a58a5d540e7d440c96f30e6.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-13-_jpg.rf.929a2bff8c50d148afa2fd880f730bcb.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180719_124812_jpg.rf.93a933140eaacf1feb8ba9aa5b387c29.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003804-610_jpg.rf.93609ec0fffad8b21f8f482df9e3c67e.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_216_jpg.rf.9378def68c6cda5a4a0bcff01ef086ed.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_155_jpg.rf.9432d6fc64049186e3f6b0a821e96950.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003754-078_jpg.rf.91bfa3c45bd6eb291bf9d2724123e333.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180714_102330_jpg.rf.945a8418103a303d6cd29d08ded6f9b5.jpg,Public Cleanliness & Public Property Damage,Vandalism
2705061017881417341_jpg.rf.80f0595c87fc78bf39d0f80a1dfddb12.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_525_jpg.rf.94ec24e4a80f0670d61c9c0f1b2c4c22.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180719_142920_jpg.rf.94cb4b5b1afab6c45ee0d3dce10224f4.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180810_092744_jpg.rf.94d59ebc3bad25822c31f1e19b8b11dd.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003755-054_jpg.rf.955ff5b925065f023c72b2db6d25ee81.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180714_102413_jpg.rf.946c68e270881428958236bf6f00b653.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180720_141225_jpg.rf.8083544bb2b7141312ddd3b5bad993b4.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180810_092208_jpg.rf.95c99ba06b0d1860e277c3553695938e.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_152239_jpg.rf.801d4fbbe43dc6e766d5cdb7af5094e2.jpg,Public Cleanliness & Public Property Damage,Vandalism
2701106570139349856_jpg.rf.96da53dd92dde3c5adb4a2d813925ce0.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003754-252_jpg.rf.95dbd65a85a2962c34d0065a13188159.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_349_jpg.rf.96e8b7050ab1e0752babc68fff8fa183.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_817_jpg.rf.9555487acbf0abc4482c5c104eada349.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_145744_jpg.rf.962b78027e3b6ccbc594bb3544fcbc3e.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180717_123156_jpg.rf.95de39de18716493c76b302573c7ce04.jpg,Public Cleanliness & Public Property Damage,Vandalism
2760452635235520583_jpg.rf.96ea516bc9d38349645c29051db3227a.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180717_121231_jpg.rf.805ded83633f05d80ba813c0f7b4f124.jpg,Public Cleanliness & Public Property Damage,Vandalism
2755386417132638558_jpg.rf.96746407ce121e7a20310ffcfb1683a4.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003752-670_jpg.rf.958b54134818701325c4efe0d2634f9d.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180714_104624_jpg.rf.9561268b1a36a958642341169e4eb2c8.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_152213_jpg.rf.7fa6ede915c9ffad735dfa99f3b7cfe9.jpg,Public Cleanliness & Public Property Damage,Vandalism
2701827709318466945_jpg.rf.971e71d329215333d054ced5b9df3f9f.jpg,Public Cleanliness & Public Property Damage,Vandalism
2702878221215750081_jpg.rf.977164b82ec5fb9d7db1be0ed2523807.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_0157_JPG_jpg.rf.965ae8722f316acb76cfc3a2c55b9325.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003756-650_jpg.rf.9601bbe4bd4661b0b4bc0d9bead7d7f9.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_823_jpg.rf.977265295f3bb1e3c7e53a0807a7df03.jpg,Public Cleanliness & Public Property Damage,Vandalism
2738694573541192199_jpg.rf.97d454adddc22a3b572ae23b0a0e044a.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003804-334_jpg.rf.95a18c796f31f729d695d9f82c90c517.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_122751_jpg.rf.9739189614eda65a168806d99d64fe63.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_263_jpg.rf.97c71b49f82c0973185f95ebd407d34e.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003811-314_jpg.rf.97410c44b7420d783e0a9fcafdc6b7d1.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003807-921_jpg.rf.9831d8e79eb34a552ba296ba6584a543.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_120903_jpg.rf.982d763aada45270d3cbb74cd199b0c2.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180719_125126_jpg.rf.99f3e24665f668785d1325b46ceefffe.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_122133_jpg.rf.983aa374c03efb3d7617efebcf18d57f.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003806-170_jpg.rf.984f1687307f78d4160404c2052d2038.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_0197_JPG_jpg.rf.985c230e7e6d4f98e3c6201174935a0d.jpg,Public Cleanliness & Public Property Damage,Vandalism
2777016750849140184_jpg.rf.9aec534d0f44b0529bb8a6e574a33655.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180719_124416_jpg.rf.9b0d5c0bcb0276f876884e0b4eaec701.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180721_090342_jpg.rf.9b78d73a8367eb2ba2219e3c7a76ea82.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_122357_jpg.rf.995cbe2ec6ddbcc779f38ef12f9e9d79.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_122106_jpg.rf.99370e7f3ff94ef91df8da003a5c5096.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_032941_jpg.rf.9a5ea588f66f63924d02347a1c21875f.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776759725418545663_jpg.rf.9b4642c9cbc240f3342c583678e3d9fe.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180714_103329_jpg.rf.9b93e2b713508db27d9d9d10118a433c.jpg,Public Cleanliness & Public Property Damage,Vandalism
2766113424908800524_jpg.rf.99d0028077dc12825e982e4e8d1f55b8.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180721_090127_jpg.rf.9c55a399c5489966ffec11625b825419.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776574732444042581_jpg.rf.9a433083e1ff071753f86401f461c154.jpg,Public Cleanliness & Public Property Damage,Vandalism
2701136497681580520_jpg.rf.9a7306f4fdd3af61ef61eb584151377e.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003811-362_jpg.rf.9b4be40e9bdc55ee3139e2d321508174.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180717_121240_jpg.rf.9c32b1debed44ede2f4d46305108b6b3.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180714_103621_jpg.rf.9ba5cbeecfb511ff992f33c9b26b7fe6.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_121351_jpg.rf.9b0b76145a782164b4b95816e9142c2f.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_0074_JPG_jpg.rf.9cca7daae3364c141eb526ab78eaa9a2.jpg,Public Cleanliness & Public Property Damage,Vandalism
2702876550666560318_jpg.rf.9ae1a2ec80efa96d747ea409bdd9604e.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180721_090102_jpg.rf.9c22fb153b282d8feccc9197ca6a6836.jpg,Public Cleanliness & Public Property Damage,Vandalism
gYnyWm9b-aksi-vandalisme-okjpg_jpg.rf.9c5efece50c66ca5fe2239a213d08375.jpg,Public Cleanliness & Public Property Damage,Vandalism
2755322197315677570_jpg.rf.9ca7362a97bd64c3ea4dbc8e3a1dc4fb.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_145624_jpg.rf.9c215f07935ea494e1d03c3c51969983.jpg,Public Cleanliness & Public Property Damage,Vandalism
6630f1af7a4e0-aksi-vandalisme-dengan-berbagai-coretan-hiasi-sejumlah-pertokoan-di-kawasan-jalan-malioboro-yogyakarta_1265_711_jpg.rf.9a702c23ebebc9e19b86f70c8e960163.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180713_104842_jpg.rf.9daa190f5ee117c08f1a04bb69fccd25.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-1-_jpg.rf.9d02f9d01bb8e17bad8100bfa716aeb4.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-50-_jpg.rf.9cfd5525c1721c9c17d88b8aeb0fbcc4.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_818_jpg.rf.9c9fbad07e20b21610216a7fef2d06c0.jpg,Public Cleanliness & Public Property Damage,Vandalism
2764748490905046462_jpg.rf.9deb8e1c93400728cfa667e4039aed8f.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20100101_031438_jpg.rf.9f1c2347a81fc26b14072fa9dc6a6853.jpg,Public Cleanliness & Public Property Damage,Vandalism
2704186842872309331_jpg.rf.9c9abf9aa4c656fc0ac0f8bd623ccded.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_368_jpg.rf.9cab35996ea38ee3cb5d004695a9f732.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_351_jpg.rf.9df120904c5825fdab303ce329fa93d2.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003812-646_jpg.rf.9e984e6ac99bf46553b2358b4130a7c8.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776834986521884442_jpg.rf.9dcfd3616d1ff75b636be236f250264b.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776829006132064768_jpg.rf.9e794d6aaf567f3ead09f0f1a48a43b8.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_121406_jpg.rf.9ed506add5d35750c15fa2e3b8b4f8f8.jpg,Public Cleanliness & Public Property Damage,Vandalism
2703369329333839538_jpg.rf.9de2e7a1ac4aef803480a074ba397c69.jpg,Public Cleanliness & Public Property Damage,Vandalism
2766067365194209047_jpg.rf.9fc36a5141564d4729e11fe176c5d746.jpg,Public Cleanliness & Public Property Damage,Vandalism
2704995228480361703_jpg.rf.9e83e5dedad74bc96af37e36ee4331b9.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003801-165_jpg.rf.9e1046558b51381987d784bd9558da12.jpg,Public Cleanliness & Public Property Damage,Vandalism
images-2024-07-07T003801-261_jpg.rf.9fc7a6b1f4100d856637ea46534d7eb3.jpg,Public Cleanliness & Public Property Damage,Vandalism
2776793124552703794_jpg.rf.9fb1b80d3fd65b689ba20655d8344d42.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180720_142017_jpg.rf.a05a691bfcd3e898eca0656f90bd2bd5.jpg,Public Cleanliness & Public Property Damage,Vandalism
2691599968705226012_jpg.rf.9e633450243a697d452316793f7a790e.jpg,Public Cleanliness & Public Property Damage,Vandalism
2704959320498738592_jpg.rf.a0780aec39189476fc16e4bf5a209980.jpg,Public Cleanliness & Public Property Damage,Vandalism
image_307_jpg.rf.a1067b6b02c3248c43d457b4058bf9d7.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180724_121243_jpg.rf.a107fcb15a814a4685b3f94fbe4f2890.jpg,Public Cleanliness & Public Property Damage,Vandalism
IMG_20180723_144939_jpg.rf.9fe767a641274b26d12f7f300ffe3090.jpg,Public Cleanliness & Public Property Damage,Vandalism
download-1-_jpg.rf.a0841598d50dee1ce58eaa69aa659683.jpg,Public Cleanliness & Public Property Damage,Vandalism
